,key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
31541,33:47.0,6.5,2011-03-06 02:33:47 UTC,-73.966102,40.804893,-73.942153,40.806311,2
6542,37:59.0,6.5,2013-03-14 20:37:59 UTC,-73.96137900000001,40.765974,-73.973863,40.760039,1
265311,55:00.0,4.5,2014-01-26 08:55:00 UTC,-73.95568,40.779832,-73.960575,40.76993,1
604940,30:06.0,20.1,2011-03-29 13:30:06 UTC,-73.99910799999999,40.726729999999996,-73.96340500000001,40.774275,2
304543,02:00.0,15.7,2010-07-13 21:02:00 UTC,-73.969493,40.757475,-74.008253,40.70772,1
205440,12:28.0,18.0,2013-02-21 23:12:28 UTC,-73.99375400000001,40.735956,-73.942185,40.725851,2
1467,56:10.0,3.7,2012-04-17 08:56:10 UTC,-73.994117,40.754425,-73.983793,40.752734999999994,1
225382,30:00.0,8.1,2010-03-21 15:30:00 UTC,-73.972712,40.764868,-73.99141,40.735107,2
999070,41:51.0,3.3,2010-10-26 18:41:51 UTC,-73.991509,40.75135,-73.99809599999999,40.754164,1
390748,33:00.0,6.5,2014-11-13 22:33:00 UTC,-73.96775799999999,40.75585,-73.984505,40.748672,3
316778,45:35.0,8.0,2014-04-01 06:45:35 UTC,-73.962651,40.76293,-73.981185,40.737206,1
223055,57:00.0,5.0,2013-05-05 01:57:00 UTC,-73.997727,40.756462,-73.988762,40.756842,1
624481,51:11.0,8.1,2012-03-12 08:51:11 UTC,-73.98168100000001,40.779906,-73.969383,40.761684,1
408773,51:29.0,16.5,2013-04-17 18:51:29 UTC,-73.970061,40.761014,-74.00559200000001,40.740127,1
851996,04:00.0,5.5,2013-05-27 01:04:00 UTC,-73.996352,40.737092,-73.989482,40.729357,1
76748,26:15.0,4.5,2009-08-11 17:26:15 UTC,-73.995226,40.739894,-73.989478,40.739962,1
67391,18:00.0,9.5,2013-03-05 18:18:00 UTC,-73.986097,40.734752,-73.987492,40.74725,5
516028,16:27.0,11.7,2011-08-06 23:16:27 UTC,-74.013632,40.709357000000004,-73.988233,40.745823,3
614269,36:00.0,13.7,2010-01-14 21:36:00 UTC,-74.001073,40.746912,-73.993865,40.695673,1
823454,24:58.0,9.0,2014-11-22 23:24:58 UTC,-73.986678,40.729999,-73.999656,40.719424,3
663460,46:34.0,31.3,2012-06-05 06:46:34 UTC,-73.920824,40.743631,-73.86168599999999,40.768305,1
313283,42:40.0,8.5,2015-01-12 22:42:40 UTC,-73.97535706,40.75780869,-73.95043182,40.77519989,1
2854,09:19.0,4.5,2014-07-06 17:09:19 UTC,-73.984604,40.779567,-73.976037,40.781937,1
983638,40:04.0,4.1,2009-05-21 14:40:04 UTC,-74.003449,40.732634999999995,-74.011205,40.728936,1
112592,05:20.0,10.9,2010-08-16 16:05:20 UTC,-73.99839200000001,40.723276,-73.985126,40.757615,1
854426,02:04.0,9.7,2010-04-30 21:02:04 UTC,-74.009857,40.705728,-73.985392,40.720490000000005,1
483817,16:22.0,7.5,2013-04-24 16:16:22 UTC,-73.98955600000001,40.736114,-73.976517,40.745339,1
504886,00:00.0,49.57,2010-01-12 12:00:00 UTC,-74.000812,40.757366999999995,-73.78227,40.648753,3
311477,52:30.0,6.5,2010-09-23 13:52:30 UTC,-73.96287,40.772364,-73.951041,40.791523,1
860730,09:58.0,10.1,2011-07-23 00:09:58 UTC,-73.9683,40.765671999999995,-74.003793,40.742823,1
348703,02:00.0,4.0,2014-05-28 11:02:00 UTC,-73.95644,40.775452,-73.952597,40.780547,2
235017,11:00.0,4.0,2014-09-25 22:11:00 UTC,-74.003915,40.740332,-74.007592,40.740832,1
308734,22:00.0,8.9,2011-12-04 10:22:00 UTC,-73.97495,40.765657,-73.975652,40.782087,1
893544,50:05.0,5.5,2013-04-10 17:50:05 UTC,-73.990274,40.740559999999995,-74.00073,40.733308,1
362031,03:46.0,14.0,2014-10-02 22:03:46 UTC,-73.977878,40.753981,-73.940878,40.7933,1
431167,20:00.0,10.1,2012-02-17 09:20:00 UTC,-73.962363,40.763325,-73.981747,40.753657000000004,1
83393,43:53.0,5.3,2009-04-28 12:43:53 UTC,-73.974306,40.75482,-73.987627,40.760498,1
733552,21:59.0,23.5,2015-05-15 08:21:59 UTC,-73.95970917,40.77101898,-73.99700165,40.72390366,5
56696,55:54.0,5.3,2010-08-25 06:55:54 UTC,-73.977855,40.752364,-73.994541,40.759173,1
911886,17:52.0,12.9,2010-03-06 18:17:52 UTC,-73.99490899999999,40.736511,-73.956237,40.775749,1
396943,14:00.0,23.7,2010-12-11 18:14:00 UTC,-73.981927,40.766982,-73.981065,40.702709999999996,2
50639,44:15.0,8.0,2015-02-28 13:44:15 UTC,-73.98245239,40.76731491,-73.96678925,40.75590134,1
892681,56:49.0,7.0,2013-11-21 19:56:49 UTC,-73.98677099999999,40.734105,-74.003955,40.738375,1
473383,49:10.0,24.5,2013-05-16 21:49:10 UTC,-74.005411,40.751403,-73.917241,40.764925,1
242294,41:34.0,4.9,2011-06-18 13:41:34 UTC,-74.0056,40.7383,-73.9953,40.7498,0
838629,38:00.0,49.57,2009-08-31 13:38:00 UTC,-73.9708,40.795183,-73.78976800000001,40.647013,1
963351,58:33.0,4.1,2010-05-25 08:58:33 UTC,-73.963325,40.766084,-73.959986,40.773755,1
361543,39:00.0,29.5,2014-12-17 23:39:00 UTC,-73.960922,40.761140000000005,-73.98459,40.671765,2
344540,27:37.0,10.1,2010-08-09 12:27:37 UTC,-73.993172,40.748131,-73.99844300000001,40.717403000000004,1
928477,08:22.0,6.5,2013-02-20 23:08:22 UTC,-73.976507,40.764305,-73.980034,40.77793,1
279015,29:17.0,3.7,2011-08-04 09:29:17 UTC,-73.991873,40.76455,-73.98300400000001,40.761053000000004,1
647547,57:00.0,8.5,2014-06-19 18:57:00 UTC,-73.981055,40.764052,-73.964127,40.757812,1
742113,50:02.0,6.5,2013-01-07 16:50:02 UTC,-73.98025200000001,40.76545,-73.967675,40.768622,1
713923,42:00.0,6.1,2009-06-17 13:42:00 UTC,-73.984868,40.751020000000004,-73.963792,40.754557,1
644308,51:07.0,9.7,2011-03-27 15:51:07 UTC,-73.997509,40.722403,-73.994089,40.743462,1
606095,46:19.0,7.0,2009-03-19 22:46:19 UTC,-73.998837,40.745017,-73.978865,40.750578999999995,1
556593,25:00.0,11.7,2010-09-21 20:25:00 UTC,-73.98049499999999,40.750167,-74.005262,40.736682,1
147821,50:55.0,7.7,2012-01-31 02:50:55 UTC,-74.00399499999999,40.742181,-73.982244,40.762528,1
846873,17:00.0,17.3,2012-01-31 21:17:00 UTC,-73.997793,40.760571999999996,-73.91919200000001,40.765879999999996,1
766940,59:42.0,25.0,2015-05-20 20:59:42 UTC,-73.98319244,40.77344894,-73.88242340000001,40.7506752,1
393105,06:42.0,5.3,2009-11-22 03:06:42 UTC,-74.006295,40.733455,-73.998195,40.727815,3
125103,12:03.0,11.7,2011-06-01 22:12:03 UTC,-73.98846,40.759237,-73.966904,40.793775,1
465109,31:32.0,14.9,2009-10-23 03:31:32 UTC,-73.991671,40.726921000000004,-73.995723,40.709846,1
97471,36:00.0,8.1,2009-01-06 09:36:00 UTC,-73.968952,40.761253,-73.951863,40.765978000000004,3
214601,13:00.0,5.3,2010-05-31 11:13:00 UTC,-73.98810999999999,40.759755,-73.977357,40.772290000000005,2
486975,47:11.0,5.0,2015-06-04 06:47:11 UTC,-73.98118591,40.72511292,-73.98642731,40.73381805,1
217007,52:00.0,10.9,2012-04-11 21:52:00 UTC,-73.982612,40.714746999999996,-73.99293,40.688567,5
640204,36:00.0,9.0,2014-02-06 07:36:00 UTC,-73.969132,40.75445,-73.99169,40.748902,4
256436,43:35.0,6.5,2012-09-18 11:43:35 UTC,-73.96122700000001,40.768923,-73.969589,40.764173,1
387841,19:00.0,6.0,2014-08-13 11:19:00 UTC,-73.991575,40.749765000000004,-73.991815,40.740755,1
305759,29:00.0,5.5,2014-06-15 10:29:00 UTC,-73.949565,40.780817,-73.9627,40.774962,1
550256,49:00.0,14.0,2012-09-15 00:49:00 UTC,-73.98533499999999,40.727509999999995,-74.01061999999999,40.701802,2
154611,29:00.0,5.7,2009-10-19 15:29:00 UTC,-73.9768,40.780095,-73.96987800000001,40.789698,1
378823,38:00.0,4.5,2012-05-25 21:38:00 UTC,-73.988817,40.736415,-73.98608,40.743503000000004,2
245298,15:33.0,7.3,2011-07-11 18:15:33 UTC,-73.984087,40.745713,-73.97330799999999,40.761145,1
787790,20:35.0,16.5,2012-09-18 20:20:35 UTC,-73.999746,40.753721999999996,-73.995704,40.718632,1
205422,55:58.0,21.5,2014-12-01 19:55:58 UTC,-73.97105,40.759163,-74.01602199999999,40.710658,1
245811,34:00.0,10.9,2011-12-31 01:34:00 UTC,-73.983487,40.738335,-74.00548,40.711365,1
533982,31:40.0,15.7,2012-04-29 00:31:40 UTC,-73.998202,40.764129,-74.00592900000001,40.723189,1
147982,10:36.0,5.5,2013-01-27 12:10:36 UTC,-73.991238,40.734977,-73.988447,40.727545,1
733114,54:29.0,28.54,2015-04-24 06:54:29 UTC,-73.95410919,40.80624771,-73.87254333,40.77449799,1
947709,56:00.0,7.7,2010-09-04 13:56:00 UTC,-73.978288,40.763096999999995,-73.979495,40.784296999999995,5
130413,29:43.0,16.5,2013-11-07 17:29:43 UTC,-73.97387900000001,40.75414,-73.997135,40.724869,1
899319,55:00.0,9.7,2011-06-25 09:55:00 UTC,-73.98985,40.775905,-73.970905,40.750925,1
736106,09:20.0,4.9,2011-10-23 13:09:20 UTC,0.0,0.0,0.0,0.0,1
49294,28:48.0,11.5,2015-03-26 19:28:48 UTC,-73.98527527,40.76039886,-73.9903183,40.73768997,1
607469,11:32.0,7.5,2015-02-03 22:11:32 UTC,-73.95276642,40.79835892,-73.96945190000001,40.79803848,1
790274,35:15.0,5.5,2015-05-27 09:35:15 UTC,-73.97740173,40.7493782,-73.97962952,40.74308014,1
144739,27:11.0,8.1,2010-11-02 17:27:11 UTC,-73.96588299999999,40.762617,-73.97982900000001,40.765745,1
736311,29:27.0,20.0,2015-02-14 02:29:27 UTC,-73.98034668,40.75512695,-73.95231628,40.70982742,2
288651,00:00.0,22.1,2011-10-01 14:00:00 UTC,-73.975835,40.776288,-74.01684200000001,40.704725,1
229882,52:00.0,12.5,2009-11-24 08:52:00 UTC,-73.980193,40.781107,-73.977807,40.756878,1
565596,36:39.0,13.3,2011-05-20 19:36:39 UTC,-73.993509,40.752232,-73.959813,40.77114,1
555878,15:31.0,8.1,2009-06-09 12:15:31 UTC,-73.978212,40.761738,-73.961301,40.775927,1
634019,53:00.0,5.3,2011-01-05 08:53:00 UTC,-73.966422,40.765025,-73.95405,40.767095,1
665193,29:03.0,6.0,2014-11-24 20:29:03 UTC,-73.97784200000001,40.783767,-73.967232,40.801157,4
811125,40:00.0,8.1,2010-07-25 10:40:00 UTC,-73.94916500000001,40.82837,-73.964968,40.80187,1
897595,33:05.0,11.5,2013-07-19 08:33:05 UTC,-74.006159,40.733087,-73.983474,40.755019,1
828009,12:23.0,9.0,2014-05-02 20:12:23 UTC,0.0,0.0,0.0,0.0,1
833690,32:25.0,19.0,2012-09-11 23:32:25 UTC,-73.959276,40.718897,-73.958947,40.654927,1
507744,27:26.0,2.9,2012-06-25 10:27:26 UTC,-73.990072,40.755644000000004,-73.99006899999999,40.755646,1
881246,40:00.0,50.5,2009-12-14 16:40:00 UTC,0.0,0.0,0.0,0.0,3
232342,56:00.0,14.5,2012-08-18 22:56:00 UTC,-73.979772,40.742452,-74.007762,40.740545000000004,1
259604,45:16.0,6.5,2013-04-18 14:45:16 UTC,-73.96585300000001,40.771248,-73.960219,40.780543,1
791884,34:00.0,8.0,2013-05-06 15:34:00 UTC,-73.998627,40.75266,-73.989035,40.739277,1
992051,25:31.0,4.5,2011-08-05 19:25:31 UTC,-74.002027,40.730507,-73.991873,40.735296000000005,1
599629,59:00.0,8.5,2013-02-18 00:59:00 UTC,-74.00135999999999,40.733902,-73.98229,40.731777,1
504268,20:49.0,9.0,2013-07-15 18:20:49 UTC,-73.98379200000001,40.743821000000004,-74.003024,40.731384000000006,2
980279,25:41.0,40.0,2012-10-12 00:25:41 UTC,-73.98049499999999,40.676317,-73.961673,40.798736,1
718195,27:10.0,16.5,2009-10-23 20:27:10 UTC,-74.003334,40.715568,-73.959802,40.766915999999995,1
943636,16:00.0,19.7,2009-04-30 23:16:00 UTC,-73.968992,40.758833,-73.996915,40.697098,1
721669,02:49.0,8.5,2015-02-15 05:02:49 UTC,-74.00734711,40.74360657,-73.97942352,40.74789047,1
541298,57:23.0,11.7,2010-06-12 04:57:23 UTC,-73.991237,40.755305,-73.950891,40.797540999999995,1
628217,42:53.0,14.1,2009-10-21 19:42:53 UTC,-73.951308,40.786266999999995,-73.989296,40.762954,2
962405,22:00.0,8.9,2012-05-28 17:22:00 UTC,-74.00102199999999,40.72582,-74.016417,40.708157,1
130747,47:02.0,5.7,2011-11-01 10:47:02 UTC,-74.000625,40.746208,-73.983742,40.743883000000004,1
534919,38:00.0,15.0,2014-06-21 23:38:00 UTC,-73.989337,40.747772,-73.944047,40.796295,3
218154,48:00.0,9.7,2010-01-07 22:48:00 UTC,-73.98118199999999,40.755875,-73.978668,40.783618,1
84182,50:00.0,4.1,2010-06-05 00:50:00 UTC,-74.00418499999999,40.707418,-73.997475,40.713908,5
307941,46:01.0,7.4,2009-01-14 21:46:01 UTC,-73.981851,40.773179,-73.96059100000001,40.780557,1
832395,48:30.0,8.5,2011-04-08 08:48:30 UTC,-73.97208,40.759633,-73.990987,40.73884,1
323670,00:32.0,12.9,2010-04-30 00:00:32 UTC,-73.980951,40.74462,-74.00559799999999,40.709157,2
256439,25:58.0,5.0,2009-03-22 23:25:58 UTC,-73.954421,40.774236,-73.951751,40.782084000000005,1
971608,54:44.0,6.5,2009-11-13 00:54:44 UTC,-73.988201,40.759328000000004,-73.977435,40.781052,1
973481,10:27.0,12.0,2013-08-15 14:10:27 UTC,-73.978014,40.757490999999995,-73.992439,40.748003999999995,1
739152,06:57.0,9.0,2015-02-28 20:06:57 UTC,-73.9808197,40.75989914,-73.99080658,40.75117874,1
839108,48:00.0,5.7,2010-05-25 20:48:00 UTC,-73.984268,40.745832,-73.990432,40.755935,1
234196,57:00.0,5.3,2009-02-21 15:57:00 UTC,-73.96744699999999,40.761517,-73.955743,40.775282000000004,2
941659,58:46.0,20.5,2014-01-18 18:58:46 UTC,-73.95121,40.780499,-73.99910200000001,40.73082,1
112977,20:49.0,42.3,2012-11-14 14:20:49 UTC,-73.98518100000001,40.763666,-73.86144399999999,40.768188,1
247862,21:00.0,11.0,2014-06-07 20:21:00 UTC,-73.98073000000001,40.747732,-73.982872,40.775092,1
925658,05:40.0,6.0,2014-01-09 08:05:40 UTC,-73.98105799999999,40.753102,-73.998799,40.754681,1
131693,07:00.0,4.5,2011-11-23 01:07:00 UTC,-73.949863,40.780498,-73.94803,40.78972,1
243899,13:27.0,4.5,2015-02-09 19:13:27 UTC,-73.95590209999999,40.77194977,-73.94974518,40.77231979,2
953420,57:00.0,4.9,2011-05-09 19:57:00 UTC,-73.97842800000001,40.759025,-73.97114499999999,40.748962,1
316924,49:01.0,7.5,2014-06-23 22:49:01 UTC,-73.98654300000001,40.756955,-73.984137,40.739406,1
812842,04:00.0,4.1,2009-02-06 19:04:00 UTC,-73.99167800000001,40.7488,-73.998797,40.742237,1
413472,54:00.0,6.5,2011-06-27 01:54:00 UTC,-73.972755,40.753817,-73.95456800000001,40.769743,1
760994,17:00.0,5.3,2009-08-25 09:17:00 UTC,-73.970575,40.762295,-73.975452,40.755668,3
12268,39:39.0,35.8,2012-11-01 18:39:39 UTC,-73.923392,40.816764,-73.827713,40.765926,1
886539,01:00.0,14.1,2011-12-31 23:01:00 UTC,-73.99046700000001,40.755843,-73.978022,40.751477,5
466998,29:33.0,12.5,2009-08-27 22:29:33 UTC,-73.953512,40.775428000000005,-73.948504,40.813852000000004,2
768619,26:40.0,6.5,2009-05-21 19:26:40 UTC,-73.990481,40.756398,-73.979958,40.765282,1
515381,04:30.0,4.0,2015-03-16 11:04:30 UTC,-73.96047974,40.7758255,-73.95993805,40.77937317,3
581674,15:30.0,6.0,2015-04-19 12:15:30 UTC,-73.96807098,40.79220963,-73.98139954,40.77422333,1
534,48:00.0,5.7,2012-03-15 23:48:00 UTC,-73.954327,40.764005,-73.95615500000001,40.775967,1
970892,41:00.0,7.7,2010-11-14 14:41:00 UTC,-73.982515,40.756327,-73.995228,40.738572999999995,1
219192,47:00.0,6.9,2012-03-30 22:47:00 UTC,-73.98321800000001,40.771628,-73.990091,40.758862,1
351676,26:39.0,16.5,2009-03-01 23:26:39 UTC,-73.981397,40.755724,-73.994923,40.697928000000005,1
676245,43:24.0,6.1,2011-12-20 20:43:24 UTC,-73.960264,40.776422,-73.978024,40.776154,1
136313,37:08.0,3.7,2009-03-17 12:37:08 UTC,-73.933255,40.751862,-73.939583,40.750715,2
692158,23:18.0,12.5,2013-02-23 19:23:18 UTC,-73.986327,40.756952000000005,-73.971577,40.786204999999995,1
379287,23:00.0,5.3,2010-11-15 15:23:00 UTC,-73.98123199999999,40.725118,-73.994405,40.72488,2
964254,47:00.0,21.3,2009-09-21 12:47:00 UTC,-73.87224499999999,40.774215000000005,-73.869178,40.708967,1
571779,37:00.0,2.9,2010-12-10 10:37:00 UTC,-73.989613,40.737527,-73.98865500000001,40.737553000000005,1
153383,51:22.0,7.5,2015-04-01 09:51:22 UTC,-74.01403046,40.71702957,-74.00226593,40.71954346,1
399877,18:00.0,16.0,2014-10-30 14:18:00 UTC,-73.99141999999999,40.750440000000005,-73.963937,40.777027000000004,1
18198,48:38.0,15.0,2013-07-28 17:48:38 UTC,-73.991187,40.75033,-73.954493,40.769926,1
920723,40:44.0,11.5,2015-01-07 16:40:44 UTC,-73.96170807,40.77700043,-73.97153473,40.76520157,1
884694,28:13.0,6.5,2014-08-23 13:28:13 UTC,-73.982518,40.747714,-73.966959,40.759471000000005,0
968111,40:03.0,7.0,2013-06-08 16:40:03 UTC,-74.00402,40.72585,-74.0057,40.740359999999995,1
877514,51:00.0,4.9,2010-09-19 16:51:00 UTC,-73.981117,40.76039,-73.979078,40.753037,2
91772,59:45.0,6.5,2011-08-20 02:59:45 UTC,-74.00989799999999,40.72977,-73.989661,40.732565,1
878749,16:39.0,9.7,2010-10-30 09:16:39 UTC,-73.983001,40.738906,-73.95089300000001,40.771328999999994,1
561601,49:00.0,9.5,2013-04-28 12:49:00 UTC,-73.99413,40.751492,-73.982162,40.774282,1
886862,15:00.0,5.3,2009-06-12 00:15:00 UTC,-73.98240200000001,40.757987,-73.987347,40.76843,5
317882,12:24.0,15.0,2012-12-08 07:12:24 UTC,-73.91712199999999,40.761218,-73.87656,40.732479999999995,1
186836,57:14.0,8.0,2015-02-18 20:57:14 UTC,-73.98179626,40.73275375,-73.99226379,40.74358749,5
994945,59:00.0,4.9,2011-10-03 09:59:00 UTC,-73.99693,40.737558,-73.986277,40.74586,1
615699,03:00.0,16.0,2014-07-12 21:03:00 UTC,-73.99734000000001,40.719377,-73.979225,40.762492,1
987702,42:00.0,4.5,2013-04-01 16:42:00 UTC,-73.98214,40.776967,-73.982355,40.771622,1
831137,33:00.0,5.5,2014-10-20 09:33:00 UTC,-73.9583,40.772917,-73.959049,40.765694,1
61592,03:42.0,8.5,2012-11-25 01:03:42 UTC,-73.983852,40.757465,-73.990263,40.773275,1
221755,36:00.0,7.0,2013-10-19 23:36:00 UTC,-73.978347,40.745502,-73.97450699999999,40.761407,1
491453,48:53.0,19.5,2012-09-11 07:48:53 UTC,-73.953482,40.78528,-73.980094,40.762391,2
504383,56:35.0,13.3,2010-06-22 21:56:35 UTC,-74.007817,40.740552,-73.973975,40.754782,1
245635,25:48.0,4.0,2013-10-13 09:25:48 UTC,-73.980846,40.741436,-73.975246,40.747748,1
145109,45:29.0,6.5,2010-02-20 18:45:29 UTC,-73.977396,40.758318,-73.994176,40.754197999999995,2
130634,52:00.0,10.5,2013-09-29 14:52:00 UTC,-73.967765,40.755621999999995,-73.965295,40.774395,1
958319,48:00.0,32.5,2012-04-09 13:48:00 UTC,-73.870875,40.773727,-73.98116,40.763009999999994,1
896804,36:00.0,15.7,2010-09-18 10:36:00 UTC,-73.986595,40.751872,-74.005135,40.741232000000004,1
679540,25:08.0,15.3,2011-05-03 17:25:08 UTC,-73.94734,40.771645,-74.00059300000001,40.746958,1
32150,02:00.0,4.1,2010-07-23 20:02:00 UTC,-73.98218,40.759188,-73.97754300000001,40.764557,1
232551,35:30.0,10.2,2009-03-08 20:35:30 UTC,-73.99465500000001,40.750531,-73.965666,40.76559,1
461612,23:42.0,7.3,2009-07-05 22:23:42 UTC,-73.96899300000001,40.790901,-73.949793,40.773534000000005,1
848526,17:14.0,4.9,2011-11-16 23:17:14 UTC,-73.985339,40.760218,-73.983002,40.752303999999995,1
120125,31:00.0,10.0,2014-04-23 12:31:00 UTC,-73.9836,40.7676,-73.96006,40.77065,6
600797,04:00.0,11.7,2009-11-02 13:04:00 UTC,0.0,0.0,0.0,0.0,1
678595,11:53.0,4.0,2014-02-08 17:11:53 UTC,-73.970996,40.749717,-73.967276,40.756366,3
899219,20:28.0,15.3,2011-11-30 22:20:28 UTC,-73.98915,40.748037,-73.950499,40.707176000000004,1
404131,41:26.0,8.9,2010-10-31 14:41:26 UTC,-73.991537,40.764953000000006,-73.954933,40.769802,1
66792,33:00.0,68.83,2014-02-11 22:33:00 UTC,-73.974725,40.790877,-73.72707199999999,40.659037,1
13575,37:00.0,7.3,2012-03-23 01:37:00 UTC,-74.007892,40.740388,-73.987648,40.748897,2
148804,55:20.0,14.0,2015-01-19 19:55:20 UTC,-73.99166107,40.7677803,-73.97840118,40.73432159,1
207447,45:00.0,12.1,2012-08-11 21:45:00 UTC,-73.957272,40.745367,-73.95772,40.770112,2
282787,44:00.0,5.7,2009-03-10 07:44:00 UTC,-73.992853,40.758555,-73.981803,40.74658,5
151654,29:00.0,4.9,2012-07-26 09:29:00 UTC,-73.990897,40.745296999999994,-74.002427,40.74862,6
458804,02:00.0,7.7,2009-11-10 17:02:00 UTC,-73.978217,40.786023,-73.98827800000001,40.769713,1
463394,59:16.0,4.5,2011-01-07 22:59:16 UTC,-73.988055,40.756496000000006,-73.980487,40.765240000000006,2
13886,10:50.0,52.0,2014-08-12 10:10:50 UTC,-73.982843,40.723459999999996,-73.782875,40.643965,1
499654,57:14.0,4.5,2009-08-25 06:57:14 UTC,-73.977577,40.752268,-73.98014599999999,40.762688,1
93603,53:53.0,24.5,2015-01-29 22:53:53 UTC,-74.00234985,40.75012589,-73.96170044,40.67236328,2
244453,22:22.0,5.3,2011-09-06 09:22:22 UTC,-74.004226,40.722747,-74.002287,40.733744,1
204343,21:00.0,3.0,2013-02-23 02:21:00 UTC,-73.9274,40.755362,-73.930275,40.754554999999996,6
561887,10:46.0,10.5,2015-03-22 10:10:46 UTC,-73.9768219,40.75172043,-74.0030899,40.72687912,1
66049,27:00.0,27.05,2009-04-12 21:27:00 UTC,-73.86272199999999,40.769048,-73.966835,40.788647,1
101376,58:00.0,8.5,2013-04-27 23:58:00 UTC,-73.94368,40.711696999999994,-73.95450500000001,40.731512,1
818522,47:00.0,4.9,2012-01-04 07:47:00 UTC,-73.98401700000001,40.737792999999996,-73.985448,40.747765,2
